time,low,high,open,close,volume
2018-06-24 00:05:00,6180.01,6192.75,6192.75,6180.01,13.14992342
2018-06-24 00:00:00,6178.28,6192.75,6178.29,6192.75,12.220311030000001
2018-06-23 23:55:00,6175.61,6178.43,6175.61,6178.29,26.266103709999996
2018-06-23 23:50:00,6172.0,6175.61,6174.63,6175.61,63.53966924000001
2018-06-23 23:45:00,6174.62,6178.07,6178.06,6174.63,7.8501863
2018-06-23 23:40:00,6164.11,6178.69,6164.11,6178.07,39.32277616
2018-06-23 23:35:00,6160.0,6172.01,6172.0,6164.12,10.3088094
2018-06-23 23:30:00,6177.34,6178.25,6178.25,6177.34,10.070487300000002
2018-06-23 23:25:00,6178.24,6183.1,6183.1,6178.25,9.090702410000002
2018-06-23 23:20:00,6178.6,6185.23,6178.96,6183.12,22.050705450000002
2018-06-23 23:15:00,6178.24,6189.55,6189.55,6178.24,19.94169678
2018-06-23 23:10:00,6189.54,6200.2,6200.2,6189.55,16.249525639999987
2018-06-23 23:05:00,6200.19,6200.2,6200.2,6200.2,4.409120530000001
2018-06-23 23:00:00,6200.19,6200.2,6200.19,6200.19,10.652641760000002
2018-06-23 22:55:00,6196.39,6204.89,6204.89,6200.2,25.966599269999996
2018-06-23 22:50:00,6196.41,6205.0,6205.0,6204.89,8.906491060000002
2018-06-23 22:45:00,6204.99,6205.0,6205.0,6204.99,8.36836192
2018-06-23 22:40:00,6204.83,6205.0,6204.84,6205.0,5.137259490000002
2018-06-23 22:35:00,6199.99,6210.7,6210.7,6204.84,8.0124705
2018-06-23 22:30:00,6210.68,6214.01,6214.01,6213.93,11.329156079999999
2018-06-23 22:25:00,6214.0,6214.41,6214.41,6214.01,7.48345829
2018-06-23 22:20:00,6203.07,6214.52,6214.51,6214.4,30.812949160000002
2018-06-23 22:15:00,6214.5,6230.0,6227.33,6214.5,10.41989197
2018-06-23 22:10:00,6218.0,6229.25,6229.25,6227.33,16.670741559999996
2018-06-23 22:05:00,6210.03,6238.35,6238.35,6230.0,42.94540842
2018-06-23 22:00:00,6230.01,6250.0,6232.0,6238.36,69.40280637000001
2018-06-23 21:55:00,6153.69,6240.0,6153.69,6232.84,138.55978879000003
2018-06-23 21:50:00,6152.59,6156.36,6155.26,6156.36,7.21152665
2018-06-23 21:45:00,6155.0,6158.0,6157.99,6156.33,20.267647150000002
2018-06-23 21:40:00,6152.44,6157.99,6152.44,6157.99,13.526474740000001
2018-06-23 21:35:00,6149.51,6154.0,6152.78,6152.43,14.278926150000002
2018-06-23 21:30:00,6149.66,6154.0,6149.73,6152.68,13.033170919999998
2018-06-23 21:25:00,6149.72,6154.01,6154.01,6149.72,13.060081559999999
2018-06-23 21:20:00,6153.06,6154.01,6154.0,6154.01,8.601623779999999
2018-06-23 21:15:00,6150.98,6154.0,6150.98,6154.0,7.0441135599999996
2018-06-23 21:10:00,6136.82,6150.99,6138.9,6150.98,43.54983348000002
2018-06-23 21:05:00,6135.0,6138.91,6137.5,6135.08,6.307282600000001
2018-06-23 21:00:00,6131.1,6138.08,6133.92,6137.58,8.547376399999997
2018-06-23 20:55:00,6133.93,6138.96,6138.96,6133.93,18.00462948
2018-06-23 20:50:00,6138.0,6138.96,6138.95,6138.96,9.56194811
2018-06-23 20:45:00,6138.95,6141.0,6141.0,6138.96,14.43050936
2018-06-23 20:40:00,6138.31,6141.89,6139.09,6140.99,11.647096739999999
2018-06-23 20:35:00,6134.15,6144.64,6134.15,6138.54,22.453180969999995
2018-06-23 20:30:00,6130.0,6134.15,6130.0,6134.15,6.3836492100000015
2018-06-23 20:25:00,6130.0,6131.73,6130.01,6131.73,5.58056996
2018-06-23 20:20:00,6130.0,6134.03,6134.03,6130.0,8.094109969999998
2018-06-23 20:15:00,6130.0,6139.04,6138.52,6134.03,9.79766919
2018-06-23 20:10:00,6131.97,6142.57,6133.82,6135.51,17.301656979999997
2018-06-23 20:05:00,6133.76,6141.38,6141.38,6133.82,5.700260299999999
2018-06-23 20:00:00,6133.75,6145.0,6143.8,6141.38,20.61266327
2018-06-23 19:55:00,6143.86,6147.38,6147.38,6143.81,9.14008171
2018-06-23 19:50:00,6146.04,6149.79,6149.79,6147.38,11.54049556
2018-06-23 19:45:00,6145.0,6149.79,6148.41,6149.79,11.74590593
2018-06-23 19:40:00,6146.79,6149.98,6149.97,6148.41,13.836130209999997
2018-06-23 19:35:00,6140.89,6149.98,6145.86,6149.97,19.618048789999996
2018-06-23 19:30:00,6145.0,6155.66,6155.66,6145.85,13.836288310000004
2018-06-23 19:25:00,6155.65,6158.0,6158.0,6155.66,11.5606477
2018-06-23 19:20:00,6155.66,6158.89,6158.89,6157.99,13.270242040000001
2018-06-23 19:15:00,6135.0,6158.99,6136.49,6158.89,47.99202579
2018-06-23 19:10:00,6121.12,6140.96,6126.63,6136.5,61.676174059999994
2018-06-23 19:05:00,6123.08,6138.47,6138.47,6126.64,112.64265403999997
2018-06-23 19:00:00,6136.01,6154.0,6140.22,6136.26,106.54281909
2018-06-23 18:55:00,6132.68,6144.99,6136.11,6144.98,14.384437899999998
2018-06-23 18:50:00,6132.44,6137.51,6134.96,6136.11,15.33249985
2018-06-23 18:45:00,6131.33,6139.32,6137.02,6131.58,12.368806499999996
2018-06-23 18:40:00,6130.0,6139.32,6131.0,6137.02,72.85620957
2018-06-23 18:35:00,6125.0,6136.42,6128.85,6131.01,13.641802299999998
2018-06-23 18:30:00,6125.0,6130.98,6130.98,6128.86,9.7718916
2018-06-23 18:25:00,6129.49,6135.99,6134.96,6131.32,20.84419744
2018-06-23 18:20:00,6129.49,6135.0,6129.5,6134.41,7.42605677
2018-06-23 18:15:00,6126.25,6130.04,6130.04,6129.49,31.337399010000002
2018-06-23 18:10:00,6130.0,6138.68,6138.68,6130.03,16.673892279999997
2018-06-23 18:05:00,6135.11,6138.75,6136.72,6138.69,10.75949185
2018-06-23 18:00:00,6135.12,6150.0,6141.04,6136.72,48.57669219000001
2018-06-23 17:55:00,6136.37,6144.93,6138.71,6141.18,40.24021103
2018-06-23 17:50:00,6134.75,6141.73,6137.87,6138.71,7.9385669
2018-06-23 17:45:00,6132.15,6143.99,6137.01,6137.86,47.07638178
2018-06-23 17:40:00,6127.6,6139.83,6134.85,6137.42,37.49720568
2018-06-23 17:35:00,6130.85,6139.9,6138.52,6134.86,54.41440233999999
2018-06-23 17:30:00,6125.0,6138.43,6128.76,6138.43,21.966668169999977
2018-06-23 17:25:00,6122.54,6130.0,6128.29,6129.31,22.878006489999997
2018-06-23 17:20:00,6113.76,6129.75,6122.61,6128.3,39.42795032000001
2018-06-23 17:15:00,6115.76,6134.31,6130.0,6122.6,83.23560243999998
2018-06-23 17:10:00,6129.0,6133.18,6129.97,6133.18,7.809817139999998
2018-06-23 17:05:00,6129.0,6130.0,6129.0,6129.96,6.34416263
2018-06-23 17:00:00,6128.99,6129.01,6129.0,6129.01,7.293262810000001
2018-06-23 16:55:00,6117.17,6129.0,6119.09,6129.0,25.19525306000001
2018-06-23 16:50:00,6115.5,6119.1,6118.14,6119.1,9.54475183
2018-06-23 16:45:00,6115.0,6129.01,6129.01,6118.15,16.457553860000008
2018-06-23 16:40:00,6129.0,6129.2,6129.19,6129.01,8.18452381
2018-06-23 16:35:00,6128.63,6130.02,6130.02,6129.2,13.38530095
2018-06-23 16:30:00,6129.99,6130.7,6130.0,6130.02,8.1429226
2018-06-23 16:25:00,6122.4,6130.0,6122.4,6129.99,10.76189467
2018-06-23 16:20:00,6122.02,6129.99,6129.99,6122.4,13.772402490000005
2018-06-23 16:15:00,6129.99,6136.59,6136.59,6130.0,13.62241906
2018-06-23 16:10:00,6129.99,6136.59,6129.99,6136.59,9.64140321
2018-06-23 16:05:00,6125.14,6139.96,6132.33,6130.0,93.86969783000004
2018-06-23 16:00:00,6119.91,6132.07,6119.92,6132.07,12.881781579999998
2018-06-23 15:55:00,6111.4,6120.02,6112.9,6112.24,18.02650702
2018-06-23 15:50:00,6107.37,6119.99,6119.0,6114.19,20.852189549999995
2018-06-23 15:45:00,6107.7,6119.99,6107.71,6119.0,15.258778449999998
2018-06-23 15:40:00,6096.34,6118.17,6115.17,6107.71,28.4523493
2018-06-23 15:35:00,6109.04,6119.99,6113.15,6115.18,28.086964430000005
2018-06-23 15:30:00,6093.98,6123.09,6093.99,6113.15,32.41535895999999
2018-06-23 15:25:00,6073.57,6096.82,6096.81,6093.99,96.75786126000003
2018-06-23 15:20:00,6096.81,6118.24,6118.24,6096.81,65.34458693000003
2018-06-23 15:15:00,6118.23,6124.28,6121.15,6118.23,21.123694599999997
2018-06-23 15:10:00,6116.76,6121.15,6116.76,6121.15,14.219542379999998
2018-06-23 15:05:00,6114.01,6124.27,6124.27,6116.77,22.305084569999995
2018-06-23 15:00:00,6120.13,6131.24,6131.24,6124.27,8.51278176
2018-06-23 14:55:00,6130.44,6134.01,6134.01,6131.23,6.366104479999999
2018-06-23 14:50:00,6134.0,6138.0,6135.14,6134.0,19.934304880000003
2018-06-23 14:45:00,6134.0,6138.0,6135.15,6135.14,7.152630999999999
2018-06-23 14:40:00,6131.0,6142.34,6142.34,6136.35,7.95344994
2018-06-23 14:35:00,6136.75,6143.06,6140.0,6142.34,6.12635826
2018-06-23 14:30:00,6136.27,6145.29,6145.29,6140.0,13.545096739999998
2018-06-23 14:25:00,6136.77,6150.96,6143.04,6145.3,22.50608667
2018-06-23 14:20:00,6130.72,6144.7,6139.0,6144.54,7.082866859999999
2018-06-23 14:15:00,6125.99,6140.05,6126.0,6139.0,7.180563329999999
2018-06-23 14:10:00,6120.02,6140.0,6140.0,6126.0,16.884308739999998
2018-06-23 14:05:00,6140.0,6143.5,6141.46,6140.0,4.18597211
2018-06-23 14:00:00,6135.72,6160.0,6160.0,6140.08,13.315762479999998
2018-06-23 13:55:00,6143.0,6160.0,6143.01,6160.0,39.17004623999999
2018-06-23 13:50:00,6140.16,6143.01,6140.17,6143.01,6.5000742
2018-06-23 13:45:00,6135.04,6143.07,6135.04,6143.06,11.603887619999998
2018-06-23 13:40:00,6124.04,6136.94,6124.04,6136.94,6.3359023
2018-06-23 13:35:00,6114.13,6124.04,6114.14,6124.04,8.331381729999999
2018-06-23 13:30:00,6114.01,6125.0,6117.43,6114.14,12.381188209999996
2018-06-23 13:25:00,6110.01,6122.0,6111.0,6117.43,11.474212190000005
2018-06-23 13:20:00,6111.0,6127.04,6127.04,6111.01,4.692667330000001
2018-06-23 13:15:00,6121.0,6128.62,6121.61,6127.03,9.366943580000003
2018-06-23 13:10:00,6120.03,6128.43,6128.01,6126.4,14.522350119999999
2018-06-23 13:05:00,6115.51,6141.22,6141.22,6128.0,35.60742026
2018-06-23 13:00:00,6141.21,6143.92,6143.92,6141.22,15.632031819999996
2018-06-23 12:55:00,6143.91,6144.7,6144.69,6143.91,11.28752858
2018-06-23 12:50:00,6137.81,6150.0,6137.82,6144.69,16.295896159999998
2018-06-23 12:45:00,6123.0,6137.82,6123.05,6137.82,19.1007792
2018-06-23 12:40:00,6123.07,6128.51,6128.51,6123.07,4.978360090000001
2018-06-23 12:35:00,6114.58,6132.69,6114.58,6128.51,28.05854099999999
2018-06-23 12:30:00,6110.01,6114.59,6114.21,6114.59,12.82889523
2018-06-23 12:25:00,6109.99,6114.22,6110.0,6114.2,6.944206719999999
2018-06-23 12:20:00,6109.99,6110.0,6109.99,6109.99,2.56248735
2018-06-23 12:15:00,6103.81,6110.0,6103.81,6110.0,4.25104253
2018-06-23 12:10:00,6087.38,6108.71,6108.1,6103.79,54.20721328000001
2018-06-23 12:05:00,6100.44,6130.26,6130.26,6108.83,68.61478868000012
2018-06-23 12:00:00,6124.13,6149.98,6149.98,6130.25,70.69820275999975
2018-06-23 11:55:00,6147.01,6159.18,6150.0,6150.75,37.316653
2018-06-23 11:50:00,6149.99,6150.0,6150.0,6150.0,13.846481760000001
2018-06-23 11:45:00,6135.52,6155.5,6135.52,6145.89,69.11392640000001
2018-06-23 11:40:00,6124.99,6143.74,6143.74,6135.53,8.525426279999998
2018-06-23 11:35:00,6135.32,6149.39,6135.33,6143.74,15.362124799999998
2018-06-23 11:30:00,6130.33,6139.0,6135.51,6137.0,38.07471218999999
2018-06-23 11:25:00,6135.13,6144.51,6144.51,6136.32,14.872292640000003
2018-06-23 11:20:00,6144.76,6154.94,6149.51,6145.01,9.204181850000001
2018-06-23 11:15:00,6147.97,6152.66,6149.97,6149.5,2.21981244
2018-06-23 11:10:00,6144.55,6160.58,6157.02,6149.98,12.931265939999996
2018-06-23 11:05:00,6155.77,6187.7,6173.91,6157.02,19.487493579999995
2018-06-23 11:00:00,6143.41,6189.53,6145.63,6173.9,80.86672530000001
2018-06-23 10:55:00,6143.15,6147.25,6147.17,6143.15,16.097168169999996
2018-06-23 10:50:00,6142.8,6147.76,6142.8,6147.17,6.04498543
2018-06-23 10:45:00,6130.46,6147.94,6136.89,6142.8,49.34575136999999
2018-06-23 10:40:00,6129.47,6148.0,6147.99,6136.9,30.99065938999999
2018-06-23 10:35:00,6147.99,6148.0,6148.0,6148.0,3.89199445
2018-06-23 10:30:00,6147.82,6148.0,6147.82,6148.0,2.4247678199999996
2018-06-23 10:25:00,6147.39,6147.83,6147.4,6147.82,2.9453535200000003
2018-06-23 10:20:00,6142.51,6148.0,6142.52,6147.4,2.7416206
2018-06-23 10:15:00,6142.51,6145.05,6145.04,6142.51,3.0458862499999997
2018-06-23 10:10:00,6141.9,6145.3,6145.3,6145.05,5.59461605
2018-06-23 10:05:00,6139.8,6147.5,6142.74,6144.96,12.018828180000005
2018-06-23 10:00:00,6139.0,6145.9,6139.0,6145.89,14.02077431
2018-06-23 09:55:00,6137.84,6139.0,6137.85,6139.0,2.36851376
2018-06-23 09:50:00,6137.84,6137.85,6137.84,6137.85,3.91756652
2018-06-23 09:45:00,6137.85,6147.99,6147.98,6137.85,6.35010958
2018-06-23 09:40:00,6111.77,6165.0,6111.77,6147.98,85.48333882000003
2018-06-23 09:35:00,6111.76,6111.77,6111.76,6111.77,2.28519346
2018-06-23 09:30:00,6111.76,6111.77,6111.77,6111.77,3.12713656
2018-06-23 09:25:00,6104.09,6111.77,6111.77,6111.77,4.05260616
2018-06-23 09:20:00,6109.33,6111.77,6109.34,6111.77,4.4763
2018-06-23 09:15:00,6109.33,6109.34,6109.34,6109.34,1.03725184
2018-06-23 09:10:00,6104.99,6109.34,6105.0,6109.34,3.78220915
2018-06-23 09:05:00,6104.08,6105.0,6104.08,6105.0,2.46138198
2018-06-23 09:00:00,6104.02,6105.0,6104.03,6104.02,7.035745480000001
2018-06-23 08:55:00,6096.29,6104.34,6096.3,6104.02,4.0330403200000005
2018-06-23 08:50:00,6092.99,6106.0,6105.39,6096.3,13.536774130000005
2018-06-23 08:45:00,6098.82,6118.18,6118.18,6105.38,5.182803579999999
2018-06-23 08:40:00,6109.21,6129.01,6129.01,6120.78,6.044308799999999
2018-06-23 08:35:00,6129.0,6129.23,6129.23,6129.0,5.672985799999999
2018-06-23 08:30:00,6122.19,6129.23,6122.19,6129.23,2.46919507
2018-06-23 08:25:00,6120.91,6120.92,6120.91,6120.92,3.8885
2018-06-23 08:20:00,6117.77,6120.92,6120.91,6120.92,3.93288476
2018-06-23 08:15:00,6115.74,6120.92,6115.74,6120.92,7.20963497
2018-06-23 08:10:00,6108.17,6115.74,6115.73,6115.74,5.10224548
2018-06-23 08:05:00,6111.63,6129.29,6129.29,6115.74,6.97031218
2018-06-23 08:00:00,6120.29,6140.99,6120.29,6126.24,14.798657069999997
2018-06-23 07:55:00,6104.77,6123.96,6104.78,6120.28,8.2658498
2018-06-23 07:50:00,6104.76,6104.78,6104.77,6104.78,1.34661622
2018-06-23 07:45:00,6096.09,6104.77,6096.31,6104.77,11.28675419
2018-06-23 07:40:00,6091.22,6096.78,6096.78,6096.63,12.514124319999999
2018-06-23 07:35:00,6096.77,6103.31,6103.31,6096.77,5.5522913
2018-06-23 07:30:00,6103.3,6103.31,6103.31,6103.3,3.27864687
2018-06-23 07:25:00,6102.05,6107.62,6102.06,6103.31,6.551793850000001
2018-06-23 07:20:00,6099.31,6102.06,6101.93,6102.06,3.1786990499999996
2018-06-23 07:15:00,6080.05,6101.93,6080.06,6101.93,15.22096551
2018-06-23 07:10:00,6076.0,6082.47,6077.43,6080.06,5.957348549999999
2018-06-23 07:05:00,6070.44,6078.0,6070.44,6077.43,7.8644488599999995
2018-06-23 07:00:00,6055.0,6070.44,6064.04,6070.44,8.21078982
2018-06-23 06:55:00,6059.23,6078.0,6068.0,6064.03,33.51012389999999
2018-06-23 06:50:00,6061.59,6068.0,6061.59,6068.0,9.7068422
2018-06-23 06:45:00,6061.0,6067.32,6067.32,6061.59,6.27248606
2018-06-23 06:40:00,6072.0,6077.61,6072.26,6072.0,19.385463319999996
2018-06-23 06:35:00,6055.01,6073.06,6055.01,6072.25,7.943349619999999
2018-06-23 06:30:00,6040.01,6064.88,6059.51,6055.0,15.386182089999997
2018-06-23 06:25:00,6045.19,6059.51,6045.74,6059.5,33.91922714999999
2018-06-23 06:20:00,6040.01,6077.21,6077.21,6042.56,68.79148043999992
2018-06-23 06:15:00,6077.2,6084.42,6084.42,6077.2,4.09108252
2018-06-23 06:10:00,6084.41,6084.42,6084.42,6084.42,5.43816145
2018-06-23 06:05:00,6056.24,6084.42,6063.01,6084.42,29.503794499999998
2018-06-23 06:00:00,6063.0,6105.28,6105.27,6063.0,29.705324999999995
2018-06-23 05:55:00,6102.84,6105.28,6105.28,6105.27,4.46678208
2018-06-23 05:50:00,6105.06,6116.27,6112.5,6105.27,8.629821629999999
2018-06-23 05:45:00,6110.83,6125.01,6125.01,6112.5,14.763397170000001
2018-06-23 05:40:00,6125.0,6126.0,6125.99,6125.0,4.91231528
2018-06-23 05:35:00,6121.86,6129.87,6129.87,6126.0,7.3104124399999995
2018-06-23 05:30:00,6125.0,6129.97,6129.12,6129.87,3.7816944399999994
2018-06-23 05:25:00,6124.32,6143.42,6143.12,6126.98,9.96806625
2018-06-23 05:20:00,6138.99,6143.43,6140.12,6143.4,5.09318311
2018-06-23 05:15:00,6140.38,6144.45,6144.45,6143.21,16.17136008
2018-06-23 05:10:00,6135.99,6144.46,6136.0,6144.46,22.55141314
2018-06-23 05:05:00,6135.95,6136.0,6135.99,6135.99,7.888546739999999
2018-06-23 05:00:00,6133.29,6136.0,6133.3,6136.0,6.1511624000000005
2018-06-23 04:55:00,6133.29,6139.79,6135.02,6133.29,42.51005451999999
2018-06-23 04:50:00,6135.02,6145.0,6144.61,6135.02,4.931082320000001
2018-06-23 04:45:00,6144.61,6144.62,6144.62,6144.61,3.5193047500000008
2018-06-23 04:40:00,6144.61,6145.93,6145.93,6144.61,9.03290652
2018-06-23 04:35:00,6144.61,6146.0,6144.61,6145.92,14.89464327
2018-06-23 04:30:00,6144.61,6144.62,6144.62,6144.61,11.26238643
2018-06-23 04:25:00,6141.04,6144.62,6141.04,6144.61,16.696013409999996
2018-06-23 04:20:00,6134.99,6141.05,6135.0,6141.04,6.97565708
2018-06-23 04:15:00,6113.99,6134.99,6114.0,6134.99,13.093363840000002
2018-06-23 04:10:00,6105.0,6114.0,6112.58,6114.0,9.539520289999999
2018-06-23 04:05:00,6104.17,6113.01,6108.01,6112.69,8.69726475
2018-06-23 04:00:00,6100.75,6110.0,6110.0,6108.01,7.4646699299999995
2018-06-23 03:55:00,6109.99,6110.01,6110.0,6110.0,7.2040911
2018-06-23 03:50:00,6107.12,6113.96,6113.96,6110.0,10.14104665
2018-06-23 03:45:00,6113.95,6118.47,6117.37,6113.96,9.13652867
2018-06-23 03:40:00,6113.95,6120.72,6113.96,6115.1,8.03419794
2018-06-23 03:35:00,6096.47,6110.9,6096.47,6110.9,9.02120085
2018-06-23 03:30:00,6089.82,6116.68,6108.87,6096.48,44.681732849999996
2018-06-23 03:25:00,6092.41,6130.76,6130.0,6108.86,115.38084748000013
2018-06-23 03:20:00,6129.34,6136.98,6136.12,6130.0,8.76361528
2018-06-23 03:15:00,6136.0,6138.99,6138.98,6137.6,9.303685339999998
2018-06-23 03:10:00,6136.0,6141.0,6140.99,6138.99,9.672368299999997
2018-06-23 03:05:00,6135.99,6141.27,6137.6,6141.0,10.12568022
2018-06-23 03:00:00,6135.88,6139.47,6135.88,6137.61,9.5097865
2018-06-23 02:55:00,6127.42,6135.88,6127.42,6135.88,7.61296944
2018-06-23 02:50:00,6127.04,6137.47,6127.04,6127.43,10.426878999999998
2018-06-23 02:45:00,6119.08,6139.19,6135.54,6127.04,83.66337533000005
2018-06-23 02:40:00,6134.98,6150.0,6147.99,6135.55,23.51010349
2018-06-23 02:35:00,6143.25,6150.0,6149.99,6147.99,18.196742799999996
2018-06-23 02:30:00,6148.32,6150.0,6148.32,6150.0,14.82181593
2018-06-23 02:25:00,6141.39,6148.33,6141.39,6148.32,13.4509448
2018-06-23 02:20:00,6134.0,6145.51,6144.7,6137.0,44.05537961000001
2018-06-23 02:15:00,6144.12,6155.48,6154.67,6145.51,25.799387859999996
2018-06-23 02:10:00,6154.16,6160.0,6154.17,6154.67,37.00318626999999
2018-06-23 02:05:00,6143.99,6154.17,6144.0,6154.17,45.167618180000005
2018-06-23 02:00:00,6143.99,6144.0,6144.0,6144.0,6.10663554
2018-06-23 01:55:00,6143.99,6144.0,6144.0,6144.0,8.42053832
2018-06-23 01:50:00,6143.99,6155.93,6155.93,6144.0,12.56186923
2018-06-23 01:45:00,6146.58,6159.99,6146.58,6156.27,31.428750339999997
2018-06-23 01:40:00,6143.57,6147.73,6147.73,6146.58,22.90645098
2018-06-23 01:35:00,6145.3,6150.23,6145.31,6150.21,24.72234955
2018-06-23 01:30:00,6133.66,6145.31,6135.11,6145.31,7.051169430000001
2018-06-23 01:25:00,6129.3,6140.06,6139.3,6135.11,13.874597909999995
2018-06-23 01:20:00,6129.29,6146.46,6146.45,6139.3,39.91417467000001
2018-06-23 01:15:00,6141.2,6146.61,6141.2,6146.46,12.26118952
2018-06-23 01:10:00,6138.0,6146.45,6139.01,6141.2,5.020393540000001
2018-06-23 01:05:00,6132.5,6139.74,6132.51,6139.01,10.97757564
2018-06-23 01:00:00,6132.5,6149.81,6149.81,6132.51,19.554942750000002
2018-06-23 00:55:00,6149.8,6149.81,6149.81,6149.81,29.650052570000003
2018-06-23 00:50:00,6140.01,6150.0,6140.01,6149.81,26.093244420000012
2018-06-23 00:45:00,6140.0,6153.02,6153.02,6140.01,16.052696740000002
2018-06-23 00:40:00,6141.35,6153.26,6145.02,6153.1,47.44524088
2018-06-23 00:35:00,6140.0,6167.25,6167.24,6150.14,47.01500368999998
2018-06-23 00:30:00,6102.21,6174.98,6105.15,6167.24,109.16640062999998
2018-06-23 00:25:00,6040.08,6122.75,6050.0,6105.14,265.77890135
2018-06-23 00:20:00,6049.0,6056.63,6055.81,6049.99,14.928450739999999
2018-06-23 00:15:00,6052.68,6061.55,6061.55,6055.81,14.50098443
2018-06-23 00:10:00,6061.54,6068.44,6068.44,6061.55,28.422846680000003
2018-06-23 00:05:00,6058.02,6079.22,6076.2,6068.44,34.85752457999999
2018-06-23 00:00:00,6059.81,6076.2,6059.82,6076.2,26.19093795
2018-06-22 23:55:00,6051.78,6061.27,6059.91,6059.82,18.47275164
2018-06-22 23:50:00,6048.0,6065.11,6048.0,6059.91,18.8425118
2018-06-22 23:45:00,6040.1,6054.11,6040.1,6048.01,32.4052272
2018-06-22 23:40:00,6040.1,6057.4,6057.4,6040.1,32.82620034999999
2018-06-22 23:35:00,6055.65,6064.97,6064.97,6055.65,18.06407987
2018-06-22 23:30:00,6065.83,6075.85,6072.14,6065.83,34.418711960000024
2018-06-22 23:25:00,6070.0,6079.03,6079.02,6072.15,41.6178022
2018-06-22 23:20:00,6079.01,6079.86,6079.86,6079.02,16.05457139
2018-06-22 23:15:00,6079.01,6079.87,6079.02,6079.85,14.381648359999998
2018-06-22 23:10:00,6062.19,6079.02,6062.2,6079.02,12.501705549999999
